variable,City,Year,value,Indicator,Type,UM.category,Sub.category
waste.landfill,Mumbai,2001,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Mumbai,2006,3580,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Mumbai,2011,3750,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,New York City,2001,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,New York City,2006,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,New York City,2011,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Osaka,2001,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Osaka,2006,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Osaka,2011,960.21,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Paris,2001,1215,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Paris,2006,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Paris,2011,2635,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Rio de Janeiro,2001,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Rio de Janeiro,2006,4041,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Rio de Janeiro,2011,3629,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Sao Paulo,2001,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Sao Paulo,2006,4496,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Sao Paulo,2011,5836,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Seoul,2001,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Seoul,2006,2570.68,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Seoul,2011,1930.98,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Shanghai,2001,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Shanghai,2006,2088,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Shanghai,2011,3627.1,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Shenzhen,2001,2975.67,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Shenzhen,2006,2577,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Shenzhen,2011,2795.7,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Tehran,2001,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Tehran,2006,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Tehran,2011,2555,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Tokyo,2001,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Tokyo,2006,NA,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.landfill,Tokyo,2011,949.7,Solid waste disposal - land (Kt),urban.metabolism,Waste,
waste.other,Beijing,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Beijing,2006,196,Other_13,urban.metabolism,Waste,
waste.other,Beijing,2011,991,Other_13,urban.metabolism,Waste,
waste.other,Buenos Aires,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Buenos Aires,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Buenos Aires,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Cairo,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Cairo,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Cairo,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Delhi,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Delhi,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Delhi,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Dhaka,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Dhaka,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Dhaka,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Guangzhou,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Guangzhou,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Guangzhou,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Istanbul,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Istanbul,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Istanbul,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Jakarta,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Jakarta,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Jakarta,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Karachi,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Karachi,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Karachi,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Kolkata,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Kolkata,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Kolkata,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Lagos,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Lagos,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Lagos,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,London,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,London,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,London,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Los Angeles,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Los Angeles,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Los Angeles,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Manila,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Manila,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Manila,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Mexico City,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Mexico City,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Mexico City,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Moscow,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Moscow,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Moscow,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Mumbai,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Mumbai,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Mumbai,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,New York City,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,New York City,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,New York City,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Osaka,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Osaka,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Osaka,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Paris,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Paris,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Paris,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Rio de Janeiro,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Rio de Janeiro,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Rio de Janeiro,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Sao Paulo,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Sao Paulo,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Sao Paulo,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Seoul,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Seoul,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Seoul,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Shanghai,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Shanghai,2006,579,Other_13,urban.metabolism,Waste,
waste.other,Shanghai,2011,78,Other_13,urban.metabolism,Waste,
waste.other,Shenzhen,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Shenzhen,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Shenzhen,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Tehran,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Tehran,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Tehran,2011,NA,Other_13,urban.metabolism,Waste,
waste.other,Tokyo,2001,NA,Other_13,urban.metabolism,Waste,
waste.other,Tokyo,2006,NA,Other_13,urban.metabolism,Waste,
waste.other,Tokyo,2011,NA,Other_13,urban.metabolism,Waste,
waste.total,Beijing,2001,NA,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Beijing,2006,4781,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Beijing,2011,5240.3,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Buenos Aires,2001,4527,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Buenos Aires,2006,4081,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Buenos Aires,2011,4531,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Cairo,2001,5888.16,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Cairo,2006,7534.87,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Cairo,2011,9560.68,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Delhi,2001,2233,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Delhi,2006,2443,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Delhi,2011,4160.5,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Dhaka,2001,766.5,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Dhaka,2006,985.5,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Dhaka,2011,1387,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Guangzhou,2001,2440,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Guangzhou,2006,2550,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Guangzhou,2011,3207.6,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Istanbul,2001,6516.6,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Istanbul,2006,8426.8,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Istanbul,2011,9791.13,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Jakarta,2001,4860.92,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Jakarta,2006,5672.98,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Jakarta,2011,5489.24,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Karachi,2001,400,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Karachi,2006,1009.5,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Karachi,2011,1600,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Kolkata,2001,1065,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Kolkata,2006,1067,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Kolkata,2011,1070,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Lagos,2001,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Lagos,2006,3966.13,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Lagos,2011,2536.31,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,London,2001,4093,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,London,2006,3459,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,London,2011,2592,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Los Angeles,2001,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Los Angeles,2006,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Los Angeles,2011,6109.33,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Manila,2001,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Manila,2006,2124.74,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Manila,2011,2683.74,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Mexico City,2001,4380,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Mexico City,2006,4836.25,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Mexico City,2011,4622.36,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Moscow,2001,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Moscow,2006,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Moscow,2011,4601.4,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Mumbai,2001,3580,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Mumbai,2006,3750,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Mumbai,2011,5490,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,New York City,2001,NA,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,New York City,2006,40214.71,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,New York City,2011,33203.38,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Osaka,2001,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Osaka,2006,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Osaka,2011,6814.01,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Paris,2001,4751,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Paris,2006,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Paris,2011,6533,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Rio de Janeiro,2001,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Rio de Janeiro,2006,4041,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Rio de Janeiro,2011,3629,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Sao Paulo,2001,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Sao Paulo,2006,4496,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Sao Paulo,2011,5836,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Seoul,2001,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Seoul,2006,2891.24,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Seoul,2011,2657.11,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Shanghai,2001,NA,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Shanghai,2006,3233,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Shanghai,2011,4219.4,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Shenzhen,2001,3844.01,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Shenzhen,2006,3329,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Shenzhen,2011,4577.3,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Tehran,2001,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Tehran,2006,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Tehran,2011,2555,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Tokyo,2001,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Tokyo,2006,0,Total solid waste  disposal (kt),urban.metabolism,Waste,
waste.total,Tokyo,2011,949.7,Total solid waste  disposal (kt),urban.metabolism,Waste,
wastewater.load,Beijing,2001,170,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Beijing,2006,109.87,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Beijing,2011,193.2,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Buenos Aires,2001,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Buenos Aires,2006,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Buenos Aires,2011,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Cairo,2001,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Cairo,2006,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Cairo,2011,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Delhi,2001,112.42,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Delhi,2006,88.7,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Delhi,2011,82.18,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Dhaka,2001,77.84,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Dhaka,2006,226.11,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Dhaka,2011,66.95,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Guangzhou,2001,567900,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Guangzhou,2006,462000,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Guangzhou,2011,220200,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Istanbul,2001,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Istanbul,2006,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Istanbul,2011,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Jakarta,2001,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Jakarta,2006,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Jakarta,2011,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Karachi,2001,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Karachi,2006,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Karachi,2011,0.6,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Kolkata,2001,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Kolkata,2006,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Kolkata,2011,27.7,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Lagos,2001,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Lagos,2006,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Lagos,2011,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,London,2001,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,London,2006,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,London,2011,NA,Loading (kt BOD),urban.metabolism,Wastewater,
wastewater.load,Los Angeles,2001,NA,Loading (kt BOD),urban.metabolism,Wastewater,
